               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.048401,            0.054152,            0.012381,             0.75252,             0.72279,             0.81579,             0.48504,             0.04659,            0.030891,           0.0059519,            0.006436,            0.006436,            0.006436
                  38,            0.048752,            0.055182,            0.011325,             0.75386,             0.73841,             0.82051,             0.50933,            0.044829,             0.03124,           0.0059726,            0.006337,            0.006337,            0.006337
                  39,            0.048985,            0.054094,            0.011336,             0.71227,              0.7761,             0.82231,              0.4922,            0.045335,            0.031229,           0.0059171,            0.006238,            0.006238,            0.006238
                  40,            0.047349,            0.052613,            0.012075,             0.74483,             0.75524,             0.82693,             0.49194,            0.045224,            0.032058,           0.0059452,            0.006139,            0.006139,            0.006139
                  41,            0.048318,             0.05073,            0.012327,             0.81184,             0.74938,             0.84543,             0.52739,             0.04234,            0.030272,           0.0055788,             0.00604,             0.00604,             0.00604
                  42,            0.046998,            0.051249,            0.011477,             0.81344,             0.75493,             0.84897,             0.51972,            0.043765,            0.029921,            0.005512,            0.005941,            0.005941,            0.005941
                  43,            0.045287,            0.053968,            0.011068,             0.77126,             0.79817,             0.84596,             0.53436,            0.042044,             0.02938,           0.0053949,            0.005842,            0.005842,            0.005842
                  44,            0.046977,            0.053531,             0.01182,             0.81193,             0.79869,             0.85708,             0.49471,            0.044957,            0.029469,           0.0051708,            0.005743,            0.005743,            0.005743
                  45,            0.046867,            0.045495,            0.011608,             0.81444,             0.80358,             0.85906,             0.52019,            0.043484,            0.028992,           0.0051398,            0.005644,            0.005644,            0.005644
                  46,             0.04667,            0.051035,            0.010161,             0.81709,             0.80975,             0.86725,             0.57298,            0.041573,            0.028934,           0.0050881,            0.005545,            0.005545,            0.005545
                  47,            0.044331,            0.049969,            0.010629,             0.76122,             0.80643,             0.84856,             0.51487,            0.043894,            0.028704,           0.0050201,            0.005446,            0.005446,            0.005446
                  48,            0.045855,            0.047452,           0.0099871,             0.83637,             0.75946,             0.85195,             0.56427,            0.041787,            0.028017,           0.0049374,            0.005347,            0.005347,            0.005347
                  49,             0.04477,            0.048032,           0.0099943,             0.85324,             0.76039,             0.86559,             0.53465,            0.042397,             0.02811,           0.0049362,            0.005248,            0.005248,            0.005248
                  50,            0.045047,            0.046371,            0.010638,             0.86638,             0.75765,             0.86455,              0.5465,            0.042097,            0.028362,           0.0048497,            0.005149,            0.005149,            0.005149
                  51,            0.046333,             0.05306,            0.011368,             0.82104,             0.80689,              0.8666,             0.52536,            0.042843,            0.029099,           0.0047266,             0.00505,             0.00505,             0.00505
                  52,            0.045873,            0.050618,            0.010099,             0.85171,             0.79261,             0.86985,             0.54932,            0.040992,            0.027836,           0.0046656,            0.004951,            0.004951,            0.004951
                  53,            0.044123,            0.046704,            0.010987,             0.83386,             0.78696,             0.85392,              0.5461,            0.042667,            0.027294,           0.0046563,            0.004852,            0.004852,            0.004852
                  54,            0.045999,            0.045213,            0.011281,             0.88212,             0.78354,             0.86739,             0.56552,            0.040181,            0.027731,           0.0046678,            0.004753,            0.004753,            0.004753
                  55,            0.044895,            0.048993,             0.01028,             0.87335,             0.78375,             0.86973,             0.56548,            0.040934,            0.027905,           0.0045142,            0.004654,            0.004654,            0.004654
                  56,            0.044463,            0.049955,             0.01048,             0.86358,             0.79372,             0.87426,             0.58477,            0.039269,            0.027712,           0.0043774,            0.004555,            0.004555,            0.004555
                  57,            0.043591,            0.043379,             0.01024,             0.86783,             0.77367,             0.87085,             0.57675,            0.039987,            0.027205,           0.0043975,            0.004456,            0.004456,            0.004456
                  58,            0.043622,            0.052261,            0.010296,             0.84908,             0.78689,             0.86728,             0.55701,            0.040988,            0.026938,           0.0043172,            0.004357,            0.004357,            0.004357
                  59,            0.045134,             0.04547,           0.0092966,             0.87714,             0.76121,             0.86165,             0.53778,            0.041026,             0.02685,           0.0042908,            0.004258,            0.004258,            0.004258
                  60,            0.045023,            0.046393,            0.010331,             0.84522,             0.80255,              0.8748,             0.57441,            0.039375,            0.026813,           0.0042768,            0.004159,            0.004159,            0.004159
                  61,            0.042848,            0.050009,           0.0095602,             0.82808,             0.80951,             0.87411,             0.58175,            0.039461,            0.026823,            0.004252,             0.00406,             0.00406,             0.00406
                  62,            0.044035,            0.046278,           0.0098707,             0.86124,             0.82193,             0.88331,             0.60163,            0.039249,            0.026691,           0.0041895,            0.003961,            0.003961,            0.003961
                  63,            0.042603,            0.048313,           0.0089353,             0.86169,             0.82579,              0.8829,             0.59548,            0.038416,            0.026488,           0.0041685,            0.003862,            0.003862,            0.003862
                  64,            0.043149,            0.045503,           0.0086844,             0.82115,             0.82559,             0.87661,              0.5925,            0.039255,            0.026423,           0.0042183,            0.003763,            0.003763,            0.003763
                  65,            0.042387,            0.050638,           0.0087575,             0.78429,             0.85064,             0.87891,             0.59997,            0.038441,            0.026225,           0.0040668,            0.003664,            0.003664,            0.003664
                  66,            0.039961,            0.043666,           0.0090246,             0.79984,             0.84717,             0.88543,             0.59146,            0.039436,            0.026275,            0.003935,            0.003565,            0.003565,            0.003565
                  67,            0.042725,             0.05027,           0.0086145,              0.8214,             0.83773,             0.87877,             0.58546,            0.039331,            0.026367,            0.003931,            0.003466,            0.003466,            0.003466
                  68,            0.042439,            0.045958,           0.0094747,             0.84839,             0.83503,              0.8792,             0.60165,            0.037692,            0.026302,           0.0039098,            0.003367,            0.003367,            0.003367
                  69,            0.042757,            0.051855,           0.0089007,             0.85578,             0.84396,             0.89025,             0.60845,            0.036473,            0.026214,           0.0038667,            0.003268,            0.003268,            0.003268
                  70,            0.042092,            0.057088,           0.0087615,             0.84431,             0.84464,             0.89196,             0.60308,            0.037942,            0.026623,           0.0038244,            0.003169,            0.003169,            0.003169
                  71,            0.041401,            0.049792,            0.008448,             0.85198,             0.84162,             0.90463,             0.63354,            0.035965,            0.026111,             0.00381,             0.00307,             0.00307,             0.00307
                  72,            0.041078,            0.048936,           0.0086353,             0.85516,             0.83637,             0.89878,             0.62934,            0.035848,            0.025408,           0.0037444,            0.002971,            0.002971,            0.002971
                  73,            0.039978,             0.04792,           0.0092207,             0.86657,             0.84347,             0.90141,              0.6164,             0.03671,            0.025306,           0.0037155,            0.002872,            0.002872,            0.002872
                  74,            0.041814,            0.048307,           0.0085932,             0.87343,             0.84714,              0.9038,             0.63317,            0.035621,            0.025144,           0.0036951,            0.002773,            0.002773,            0.002773
                  75,             0.04139,            0.051314,           0.0086693,             0.85412,             0.85188,              0.9051,             0.64341,            0.035447,            0.025222,           0.0036728,            0.002674,            0.002674,            0.002674
                  76,            0.041451,            0.042492,           0.0084135,             0.85537,             0.85746,              0.9075,             0.64195,            0.035607,            0.025085,           0.0036299,            0.002575,            0.002575,            0.002575
                  77,            0.039054,            0.044094,           0.0076727,             0.87252,             0.84292,              0.8971,             0.62747,            0.035688,            0.024786,           0.0035866,            0.002476,            0.002476,            0.002476
                  78,            0.039994,            0.046257,            0.007969,             0.87999,             0.83224,             0.90033,             0.64117,            0.034834,            0.024646,           0.0035167,            0.002377,            0.002377,            0.002377
