               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.033247,            0.019415,           0.0050287,             0.82057,             0.73585,             0.81476,             0.58057,            0.029946,            0.010214,           0.0045572,            0.008845,            0.008845,            0.008845
                  37,            0.033213,            0.020516,           0.0048416,             0.80325,             0.75007,              0.8223,             0.56939,            0.030204,            0.010055,           0.0041293,            0.008812,            0.008812,            0.008812
                  38,            0.033525,            0.019912,           0.0053342,             0.80618,             0.71223,             0.79688,             0.55551,            0.030205,            0.010103,           0.0044939,            0.008779,            0.008779,            0.008779
                  39,            0.033517,            0.020613,           0.0048992,             0.81656,             0.74051,             0.81427,             0.57466,            0.030119,           0.0097694,           0.0046308,            0.008746,            0.008746,            0.008746
                  40,             0.03283,            0.019973,           0.0048686,             0.82767,             0.75248,             0.82995,               0.581,            0.030262,           0.0099437,           0.0043751,            0.008713,            0.008713,            0.008713
                  41,            0.032774,            0.019209,           0.0049046,             0.83191,             0.74524,             0.82826,             0.57618,            0.029284,            0.009655,           0.0043479,             0.00868,             0.00868,             0.00868
                  42,            0.032461,            0.018716,           0.0045778,             0.79851,              0.7616,             0.81752,             0.57244,            0.029865,            0.010048,           0.0055133,            0.008647,            0.008647,            0.008647
                  43,            0.032437,            0.019987,           0.0045551,             0.78864,             0.74161,              0.8147,             0.57078,            0.029974,           0.0099556,            0.006311,            0.008614,            0.008614,            0.008614
                  44,            0.033138,            0.021601,            0.005291,             0.81519,             0.74806,             0.82465,             0.57827,            0.029612,            0.010253,           0.0052577,            0.008581,            0.008581,            0.008581
                  45,            0.032466,            0.019588,           0.0048623,             0.79613,             0.75458,             0.82192,             0.58019,            0.029197,           0.0099714,           0.0042129,            0.008548,            0.008548,            0.008548
                  46,            0.032769,            0.021281,           0.0047463,             0.82158,             0.73961,             0.82473,             0.59329,            0.029095,           0.0099218,           0.0033899,            0.008515,            0.008515,            0.008515
                  47,            0.032556,            0.020455,           0.0042668,             0.82389,             0.71799,             0.80935,             0.57544,            0.029659,            0.010218,           0.0056876,            0.008482,            0.008482,            0.008482
                  48,            0.032647,            0.020596,             0.00492,             0.82226,             0.74354,             0.83396,             0.59473,            0.029061,           0.0096776,           0.0037439,            0.008449,            0.008449,            0.008449
                  49,            0.032181,            0.019704,           0.0045481,             0.81183,             0.75014,             0.82635,              0.5789,            0.028763,           0.0097225,           0.0036143,            0.008416,            0.008416,            0.008416
                  50,            0.032225,              0.0201,           0.0042628,             0.84545,             0.76268,              0.8388,              0.6008,            0.029205,           0.0096336,            0.004143,            0.008383,            0.008383,            0.008383
                  51,            0.031768,            0.020223,           0.0047064,             0.82372,              0.7575,             0.83451,             0.59162,             0.02896,           0.0095184,           0.0036167,             0.00835,             0.00835,             0.00835
                  52,             0.03131,            0.018543,            0.004684,             0.81918,             0.74792,             0.82586,             0.59926,            0.028543,           0.0096493,           0.0041087,            0.008317,            0.008317,            0.008317
                  53,            0.031221,            0.018863,           0.0044357,             0.86425,             0.72698,             0.82368,             0.59354,            0.028408,           0.0097116,           0.0034527,            0.008284,            0.008284,            0.008284
                  54,            0.032033,            0.019642,           0.0045219,             0.81076,             0.78514,              0.8404,              0.6077,            0.028585,           0.0095862,           0.0031411,            0.008251,            0.008251,            0.008251
                  55,            0.031239,              0.0192,           0.0040815,             0.82478,              0.7455,             0.83838,              0.6034,            0.027984,             0.00942,           0.0035275,            0.008218,            0.008218,            0.008218
                  56,            0.031678,            0.019508,           0.0043766,             0.81819,             0.76011,             0.85222,             0.60692,            0.028778,           0.0093157,           0.0035186,            0.008185,            0.008185,            0.008185
                  57,            0.031509,              0.0197,           0.0046839,             0.81446,             0.78943,             0.84692,             0.60709,             0.02879,           0.0093977,           0.0034099,            0.008152,            0.008152,            0.008152
                  58,            0.031101,            0.019958,           0.0042306,             0.84133,             0.74301,              0.8414,             0.60629,            0.028483,           0.0095166,           0.0041661,            0.008119,            0.008119,            0.008119
                  59,            0.030572,            0.018202,            0.003849,             0.79733,             0.78227,             0.84925,             0.60419,            0.028468,            0.009556,           0.0030916,            0.008086,            0.008086,            0.008086
                  60,            0.030745,            0.019228,           0.0039178,             0.82509,              0.7757,             0.85057,             0.60963,            0.028158,           0.0093684,           0.0037792,            0.008053,            0.008053,            0.008053
                  61,            0.031254,            0.021508,            0.004214,             0.81695,             0.79764,             0.85447,             0.61887,            0.027685,           0.0091304,           0.0031517,             0.00802,             0.00802,             0.00802
                  62,            0.030382,            0.018255,           0.0036939,             0.83655,              0.7838,              0.8529,             0.61956,            0.028178,           0.0093183,           0.0034276,            0.007987,            0.007987,            0.007987
                  63,            0.030077,            0.018375,           0.0039241,              0.8331,             0.78849,             0.85552,             0.61949,             0.02785,           0.0091856,           0.0029296,            0.007954,            0.007954,            0.007954
