               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  92,            0.036355,            0.013923,           0.0041268,             0.83354,             0.76926,             0.85399,             0.62577,            0.027552,           0.0063842,           0.0020458,             0.00727,             0.00727,             0.00727
                  93,            0.036064,            0.014701,           0.0037796,             0.84527,             0.75585,             0.84405,             0.62183,            0.027292,           0.0064725,           0.0018488,             0.00724,             0.00724,             0.00724
                  94,            0.036217,            0.015367,            0.004068,             0.82893,             0.78658,              0.8546,             0.63041,            0.027182,           0.0064234,            0.001929,             0.00721,             0.00721,             0.00721
                  95,            0.036268,             0.01582,           0.0039875,             0.85056,             0.75043,             0.84667,             0.62365,            0.027445,           0.0064333,           0.0020842,             0.00718,             0.00718,             0.00718
                  96,            0.035855,            0.014778,           0.0037437,             0.81293,              0.8006,             0.85027,             0.62618,            0.027558,           0.0064256,           0.0021433,             0.00715,             0.00715,             0.00715
                  97,            0.036368,            0.015689,           0.0040356,             0.82397,             0.75795,             0.84838,             0.62203,            0.027312,           0.0063876,           0.0016872,             0.00712,             0.00712,             0.00712
                  98,            0.036025,            0.014927,            0.003695,             0.85218,             0.74129,             0.84626,             0.62737,             0.02727,           0.0064811,           0.0016111,             0.00709,             0.00709,             0.00709
                  99,              0.0356,            0.014025,           0.0037983,             0.85555,             0.76764,             0.85094,             0.62417,            0.027085,           0.0063114,           0.0020002,             0.00706,             0.00706,             0.00706
                 100,            0.035881,            0.015026,            0.003969,             0.83881,             0.76491,             0.85063,             0.62181,            0.027072,           0.0063373,           0.0016404,             0.00703,             0.00703,             0.00703
                 101,            0.036418,            0.015286,           0.0042323,             0.82967,             0.75663,             0.85106,              0.6263,            0.026914,           0.0064468,            0.001819,               0.007,               0.007,               0.007
                 102,            0.035876,            0.015379,           0.0038626,             0.83382,             0.77609,             0.84976,             0.62759,            0.027267,           0.0064483,           0.0019218,             0.00697,             0.00697,             0.00697
                 103,            0.035945,            0.014281,           0.0039243,             0.86085,             0.76369,             0.85659,              0.6287,            0.027084,           0.0064291,           0.0016457,             0.00694,             0.00694,             0.00694
                 104,            0.035343,            0.014648,           0.0038651,             0.79415,              0.8055,             0.85729,             0.62885,            0.027296,           0.0062892,           0.0017319,             0.00691,             0.00691,             0.00691
                 105,            0.034678,            0.014139,           0.0038398,             0.81926,             0.78834,             0.85313,             0.63335,            0.027024,           0.0063276,           0.0017907,             0.00688,             0.00688,             0.00688
                 106,            0.035545,            0.014308,            0.003719,             0.81212,             0.79367,             0.85091,             0.64118,            0.026854,           0.0062753,           0.0019947,             0.00685,             0.00685,             0.00685
                 107,            0.035898,            0.013915,           0.0037062,             0.80021,             0.78573,             0.84506,             0.63132,            0.026914,           0.0064102,           0.0019379,             0.00682,             0.00682,             0.00682
                 108,            0.035103,            0.014261,            0.003734,             0.85939,             0.73219,             0.85009,              0.6251,            0.026939,           0.0064239,           0.0021138,             0.00679,             0.00679,             0.00679
                 109,            0.035384,            0.014996,            0.003918,             0.84475,             0.77315,             0.85484,             0.63276,            0.026859,           0.0062785,           0.0016064,             0.00676,             0.00676,             0.00676
                 110,            0.034902,             0.01345,           0.0035816,              0.8492,              0.7642,             0.84756,             0.63796,            0.026852,           0.0063867,           0.0019823,             0.00673,             0.00673,             0.00673
                 111,            0.034677,            0.013719,            0.003515,             0.85036,             0.77205,             0.85461,             0.63369,            0.026963,           0.0063898,           0.0019976,              0.0067,              0.0067,              0.0067
                 112,            0.034892,            0.013479,           0.0037881,             0.82725,             0.77113,             0.85034,             0.62983,            0.026657,           0.0064588,           0.0019187,             0.00667,             0.00667,             0.00667
                 113,            0.034963,            0.014979,           0.0037469,              0.8653,              0.7678,             0.86022,             0.63997,            0.026642,            0.006227,           0.0017647,             0.00664,             0.00664,             0.00664
                 114,            0.035345,            0.014065,           0.0035932,             0.83199,             0.78186,             0.85991,             0.64535,            0.026404,           0.0061621,           0.0015982,             0.00661,             0.00661,             0.00661
                 115,            0.035127,            0.014023,            0.003599,             0.82402,             0.78306,             0.85146,             0.63566,            0.026867,           0.0063017,           0.0017066,             0.00658,             0.00658,             0.00658
                 116,            0.034716,            0.014439,           0.0036982,              0.8444,             0.79294,             0.86102,             0.64434,            0.026621,           0.0062215,           0.0016926,             0.00655,             0.00655,             0.00655
                 117,            0.035005,            0.013903,           0.0037868,             0.84272,             0.77171,             0.85874,             0.63683,            0.026813,           0.0062339,            0.001798,             0.00652,             0.00652,             0.00652
                 118,            0.034754,            0.013478,           0.0036211,              0.8388,             0.77657,              0.8586,             0.64659,             0.02674,           0.0061983,           0.0015885,             0.00649,             0.00649,             0.00649
                 119,            0.035289,            0.013677,           0.0038147,             0.84141,              0.8044,             0.87055,             0.64468,            0.026527,           0.0061285,           0.0015779,             0.00646,             0.00646,             0.00646
                 120,            0.034501,            0.013954,           0.0036472,              0.8429,             0.80031,             0.87009,             0.65176,            0.026293,           0.0060207,           0.0016732,             0.00643,             0.00643,             0.00643
                 121,            0.035163,            0.013844,           0.0035993,             0.85809,             0.78372,             0.86224,             0.64673,            0.026615,           0.0061533,           0.0018502,              0.0064,              0.0064,              0.0064
                 122,            0.034646,            0.013587,           0.0037282,             0.84324,             0.80598,             0.86349,             0.64617,            0.026503,           0.0060964,           0.0017294,             0.00637,             0.00637,             0.00637
                 123,            0.034996,            0.014123,           0.0037093,              0.8715,             0.77506,             0.86788,             0.65297,            0.026292,           0.0060262,           0.0017147,             0.00634,             0.00634,             0.00634
                 124,            0.034424,            0.013155,           0.0034086,             0.84264,             0.78371,             0.85957,             0.64394,            0.026735,           0.0061699,            0.001876,             0.00631,             0.00631,             0.00631
                 125,            0.034791,            0.013352,           0.0035176,             0.85388,             0.79617,             0.86893,             0.65166,            0.026387,           0.0061574,           0.0014346,             0.00628,             0.00628,             0.00628
                 126,             0.03451,            0.014363,           0.0036317,             0.85617,             0.77935,             0.86463,             0.64658,            0.026201,           0.0062109,           0.0015088,             0.00625,             0.00625,             0.00625
                 127,            0.034352,            0.013634,           0.0037116,             0.82514,             0.77866,             0.86143,             0.64228,            0.026296,           0.0061963,            0.001472,             0.00622,             0.00622,             0.00622
                 128,            0.034687,             0.01477,           0.0035823,             0.82333,             0.79083,             0.86566,             0.64611,            0.026139,           0.0061795,           0.0014744,             0.00619,             0.00619,             0.00619
                 129,            0.033883,            0.012953,           0.0032998,             0.80968,             0.80425,              0.8614,             0.64763,            0.026379,           0.0061181,           0.0017128,             0.00616,             0.00616,             0.00616
                 130,            0.034397,            0.014393,           0.0034856,             0.84641,             0.79172,             0.86615,             0.65256,             0.02627,           0.0060509,           0.0017485,             0.00613,             0.00613,             0.00613
                 131,            0.034046,            0.014057,           0.0034917,              0.8061,             0.82436,             0.86431,             0.65217,             0.02624,           0.0060505,           0.0016099,              0.0061,              0.0061,              0.0061
